year,period,company_name,company_code,company_type,company_status,salary_debt_changes,salary_debt_mark,salary_average_changes,salary_average_mark,financial_outturn_sales_percent,financial_outturn_sales_mark,financial_outturn_profit_percent,financial_outturn_profit_mark,financial_outturn_revenue_to_budget_percent,financial_outturn_revenue_to_budget_mark,financial_outturn_revenue_to_state_shareholder_percent,financial_outturn_revenue_to_state_shareholder_mark,financial_outturn_capital_investments_percent,financial_outturn_capital_investments_mark,profit_changes,profit_mark,covering_coefficient_end,covering_coefficient_mark,firmness_coefficient_end,firmness_coefficient_mark,solvency_coefficient_end,solvency_coefficient_mark,amortization_end,amortization_mark,audition_result,audition_mark,total_mark,final_assessment
2018,6,"ДП ""Регіональні електричні мережі""",32402870,,працює; перебуває у процедурі банкрутства - розпорядження майном,180.34151535005614,0.0,147.25441501103754,1.0,96.40824180882464,0.0,-5367.0,0.0,0.0,0.0,,,0.0,0.0,136.21341091339428,0.0,0.7533746428770973,0.0,-0.2391969569229989,0.0,-0.3144006311483558,0.0,95.4736268986744,0.0,,0.0,1.0,
2018,6,"ДП ""Науково-виробничий центр ""Укренергоінформатизація"" ",13672008,,не працює; перебуває у процедурі банкрутства - розпорядження майном,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6," Об’єднання енергетичних підприємств ""Галузевий резервно-інвестиційний фонд розвитку енергетики""",21677681,,працює,0.0,2.0,180.33256880733944,1.0,,,,,,,,,,,0.0,0.0,104.2,1.0,0.4,0.0,0.3,0.0,74.8,0.0,,,4.0,
2018,6,"Державне підприємство зовнішньоекономічної діяльності ""Укрінтеренерго""",19480600,,працює,0.0,2.0,182.19723183391002,1.0,103.0432547078861,1.0,100.0,1.0,0.0,0.0,,,105.71428571428571,1.0,0.21467688937568458,1.0,12.185338999420514,1.0,16.95569559820491,1.0,0.9443073650624834,1.0,44.07532236381194,1.0,,0.0,11.0,
2018,6,"ДП ""Спеціалізований консалтинговий центр"" ",00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Спеціалізований центр підготовки кадрів""",04642416,,працює,48.687138406764575,1.0,121.31970260223048,1.0,183.8181818181818,1.0,781.4814814814815,1.0,0.0,0.0,,,0.0,0.0,145.51724137931035,5.0,0.3,0.0,1.3,1.0,0.8,1.0,96.7,0.0,,0.0,11.0,
2018,6,"ДП ""Управління відомчої воєнізованої охорони""",02072239,,працює,0.0,2.0,118.07574206755373,1.0,183.14567430025446,1.0,277.8975741239892,1.0,128.6,1.0,,,414.5,1.0,852.0661157024794,5.0,0.8,0.0,-0.2,0.0,-0.2,0.0,86.0,0.0,,0.0,12.0,
2018,6,"ДП ""Науково-дослідний проектний і впроваджувальний центр організації праці в енергетиці та енергобудівництві ""Укренергопраця"" (НДПІВЦ ""Укренергопраця"")",04624536,,працює,0.0,2.0,64.32558139534883,0.0,39.205058717253834,0.0,299.99999999999994,1.0,200.0,1.0,,,0.0,0.0,,5.0,0.2,0.0,-0.8,1.0,-4.0,0.0,100.0,0.0,,0.0,10.0,
2018,6,"ДП ""Агенція з питань нерухомості та земельних відносин в паливно-енергетичному комплексі України""",00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Спеціалізована база з комплексної поставки електроенергетичного обладнання""",39769130,,працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Калуська теплоелектроцентраль-нова""",40885849,,працює,0.0,2.0,120.68155111633372,1.0,107.20560594610107,1.0,68.3935112506541,0.0,100.0,1.0,,,214.28975265017667,1.0,20.52403705947013,1.0,1.6,1.0,1.9,1.0,0.7,1.0,44.4,1.0,із застереженням,2.0,13.0,
2018,6,"ДП ""Національна атомна енергогенеруюча компанія  ""Енергоатом""  ",24584661,,працює,0.0,2.0,123.91827749879617,1.0,100.57635944871708,1.0,100.0,1.0,0.0,0.0,,,161.21483575718136,1.0,195.54500659207918,5.0,1.6,1.0,4.5,1.0,0.6,1.0,67.9,1.0,,,15.0,
2018,6,"Державний концерн ""Ядерне паливо""",36282830,,працює,0.0,2.0,243.23925314806775,1.0,0.0,1.0,140.0,1.0,130.0,1.0,,,0.0,0.0,210.0,5.0,1.4,1.0,87.2,1.0,1.0,1.0,44.8,1.0,,0.0,15.0,
2018,6,"ДП ""Східний гірничо-збагачувальний комбінат""",14309787,,працює,0.0,2.0,159.0655418559377,1.0,,,,,,,,,,,5.913421842439811,1.0,0.7,0.0,0.2,0.0,0.2,0.0,57.0,1.0,,0.0,5.0,
2018,6,"ДП ""Смоли""",30168850,,працює,0.0,2.0,117.52216037930323,1.0,78.7807633520147,0.0,0.0,0.0,0.0,1.0,,,1.3997760358342666,0.0,341.3632514817951,0.0,1.0,1.0,0.2,0.0,0.2,0.0,88.1,0.0,,0.0,5.0,
2018,6,"ДП ""Український науково-дослідний та проектно-розвідувальний інститут промислової технології""",14310483,,працює,0.0,2.0,154.19993612264452,1.0,87.79569892473118,0.0,-808.4745762711865,0.0,14.4,0.0,,,0.0,0.0,72.49240121580547,3.0,0.8535368956743002,0.0,0.36222312538102014,0.0,0.26590587006787497,0.0,77.59572468874795,0.0,,0.0,6.0,
2018,6," ""Севастопольський національний університет ядерної енергії та промисловості""  ",33729375,,не працює; АРК,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Київський інститут інженерних вишукувань і досліджень ""Енергопроект"" ",00113968,,працює,0.0,2.0,157.91486107570736,1.0,36.53,0.0,-389.72222222222223,0.0,9.3,0.0,,,4.230769230769231,0.0,65.53012610929471,3.0,0.9,0.0,3.5,1.0,0.8,1.0,77.2,0.0,,0.0,8.0,
2018,6,"ДП ""Український проектний і конструкторсько-технологічний інститут ""Атоменергобудпроект""",00113980,,не працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Інженерно-технічний центр по підготовці кадрів для атомної енергетики""",22962805,,працює; звітність не надано,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Центральне підприємство з переробки радіоактивних відходів"" ",20614632,,не працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"Державне науково-виробниче підприємство ""Цирконій""",25012091,,працює; перебуває у процедурі банкрутства - санація,0.0,2.0,79.33273622928796,0.0,,,,,,,,,,,22.698072805139187,3.0,0.04,0.0,-0.9,0.0,-12.0,0.0,80.6,0.0,,0.0,5.0,
2018,6,"ДП ""Придніпровський гідрометалургійний завод""                             ",30168729,,не працює; перебуває у процедурі банкрутства - ліквідація,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Виробниче конструкторсько-технологічне підприємство ""Ремтехнологія""",16505624,,не працює; АРК,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП  ""ТВЕЛ""                                                            ",20273384,,не працює,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП  ""Кримський науково-інженерний центр""",13790848,,працює,0.0,2.0,42.35779060181368,0.0,3.3823529411764706,0.0,-506.8493150684931,0.0,0.0,0.0,,,0.0,0.0,-486.84210526315786,0.0,11.7,1.0,10.8,1.0,-0.4,0.0,84.8,0.0,,0.0,4.0,
2018,6,"ДП ""Державна будівельно- промислова компанія ""Атомспецбуд""",23579847,,не працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Чорнобильпроменергобуд""                                         ",25301719,,працює,0.0,2.0,131.45539906103286,1.0,732.6969696969697,1.0,312.5,1.0,316.7,1.0,,,126.38888888888889,1.0,156.25,5.0,1.1,1.0,0.1,0.0,0.1,0.0,76.8,0.0,,0.0,13.0,
2018,6,"ДП ""Бар`єр""",31330051,,працює,152.7266807748657,0.0,81.96797400789046,0.0,131.3186813186813,1.0,,0.0,0.0,0.0,,,0.0,0.0,1657.3394495412845,0.0,0.1,0.0,-0.3,0.0,-0.4,0.0,63.2,1.0,,0.0,2.0,
2018,6,"ДП ""Магніт""                                                                           ",31523493,,не працює; перебуває у процедурі банкрутства - ліквідація,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Сенсоркомплект"" ",31645168,,не працює,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Державний науково-інженерний центр систем контролю та аварійного реагування"" ",24249112,,працює,0.0,2.0,134.43795895311618,1.0,333.7248322147651,1.0,419.9203187250996,1.0,0.0,0.0,,,10284.615384615385,1.0,73.96491228070175,1.0,1.7,1.0,1.4,1.0,0.6,1.0,36.6,1.0,,0.0,11.0,
2018,6,"ДП ""Машкомплект""",24929947,,не працює,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Науково-виробничий комплекс ""Автоматика та машинобудування""",36004020,,не працює; перебуває у процедурі реорганізації,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Аграрний цех ""Саксаганський""",36595392,,не працює; перебуває у процедурі банкрутства - ліквідація,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Аграрний цех ""Жовторічанський""",36511461,,не працює; перебуває у процедурі банкрутства - ліквідація,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""38 відділ інженерно-технічних частин""",33127487,,працює,0.0,2.0,112.5676720804331,1.0,293.26107445805843,1.0,102.30769230769229,1.0,83.7,0.0,,,6.181499342393687,0.0,122.01834862385321,5.0,1.2,1.0,0.1,0.0,0.1,0.0,69.9,1.0,,0.0,12.0,
2018,6," Українське об’єднання по переробці нафти ""Укрнафтохімпереробка""",21496028,,працює; звітність не надано,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"Штаб воєнізованих газорятувальних частин на нафтопереробних та нафтохімічних підприємствах  
(Штаб ВГРЧ)",05495549,,працює; код 425 (не оцінюється),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП Український науково-дослідний інститут нафтопереробної промисловості ""Масма"" ",00149943,,не працює; перебуває у процедурі банкрутства - розпорядження майном,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Львівський державний інститут по проектуванню нафтопереробних та нафтохімічних підприємств"" (""Львівдіпронафтохім"") ",00150113,,,0.0,2.0,130.8904109589041,1.0,27.4,0.0,-400.0,0.0,0.0,0.0,,,0.0,0.0,213.5,0.0,1.6,1.0,0.4,0.0,0.3,0.0,91.9,0.0,,,4.0,
2018,6," ""Державний проектний інститут ""Укрдіпронафтотранс""",03484174,,не працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Укртранснафтопродукт""",34355770,,працює; звітність не надано,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Укренергоінвест""",21613310,,працює,0.0,2.0,110.4,1.0,26.7,0.0,-19.0,0.0,0.0,0.0,,,0.0,0.0,-9.1,0.0,0.3,0.0,-0.5,0.0,-1.2,0.0,8.3,1.0,,,4.0,
2018,6,"Державне підприємство по газопостачанню та газифікації ""Ланівцігаз""",21149597,,працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"Державне підприємство по газопостачанню та газифікації ""Шумськгаз""",21155066,,працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"Державне підприємство по газопостачанню та газифікації ""Підгайцігаз"" ",24630349,,працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Термодинамічний центр"" ",05813305,,не працює; перебуває у процедурі реорганізації,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"Державне науково-технічне підприємство ""Бурова техніка""",13957538,,не працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"Державна виробнича фірма технологічного зв’язку ""Укрнафтозв’язок""",05509375,,не працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Лисичанське управління магістральних нафтопродуктопроводів""",05509369,,не працює; перебуває у процедурі реорганізації,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Кременчуцьке управління магістральних нафтопродуктопроводів""",03481313,,не працює; перебуває у процедурі реорганізації,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Лубенське районне управління магістральних нафтопродуктопроводів""",03017366,,не працює; перебуває у процедурі реорганізації,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Бориспільське підприємство магістральних нафтопродуктопроводів""",20576802,,не працює; перебуває у процедурі реорганізації,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,"ДП ""Підприємство із забезпечення нафтопродуктами"" ",03482347,,працює,0.0,2.0,103.78516031948142,1.0,79.1,0.0,34.6,0.0,54.4,0.0,,,13.0,0.0,100.0,5.0,7.0,1.0,5.1,1.0,0.8,1.0,99.8,0.0,,,11.0,
2018,6,"ДП ""Дашавський завод композиційних матеріалів""",00152402,,працює,0.0,2.0,215.29528045465779,1.0,291.6,1.0,6.9,0.0,100.0,1.0,,,0.0,0.0,-16.7,0.0,2.6,1.0,2.4,1.0,0.7,1.0,82.5,0.0,,,8.0,
