year,period,company_name,company_code,company_type,company_status,salary_debt_changes,salary_debt_mark,salary_average_changes,salary_average_mark,financial_outturn_sales_percent,financial_outturn_sales_mark,financial_outturn_profit_percent,financial_outturn_profit_mark,financial_outturn_revenue_to_budget_percent,financial_outturn_revenue_to_budget_mark,financial_outturn_revenue_to_state_shareholder_percent,financial_outturn_revenue_to_state_shareholder_mark,financial_outturn_capital_investments_percent,financial_outturn_capital_investments_mark,profit_changes,profit_mark,covering_coefficient_end,covering_coefficient_mark,firmness_coefficient_end,firmness_coefficient_mark,solvency_coefficient_end,solvency_coefficient_mark,amortization_end,amortization_mark,audition_result,audition_mark,total_mark,final_assessment
2018,12,"ДП""Львівдіпронафтохім""",00150113,ДП,працює,,2.0,158.5,1.0,27.5,0.0,-441.6,0.0,0.0,0.0,,,0.0,0.0,1.3,0.0,1.3,1.0,0.2,0.0,0.2,0.0,93.4,0.0,,,4.0,неефективна
2018,12,"ДЕРЖАВНЕ ПІДПРИЄМСТВО ""ДАШАВСЬКИЙ ЗАВОД КОМПОЗИЦІЙНИХ МАТЕРІАЛІВ""",00152402,ДП,працює,,2.0,249.2,1,104.2,1.0,128.4,1.0,168.7,1.0,,,310.7,1.0,162.5,5.0,2.4,1.0,2.1,1.0,0.7,1.0,82.7,0.0,,,15.0,ефективна
2018,12,"ДП ""Інститут комплексної механізації очисних та підготовчих робіт"" (ІКМОПР)",00159284,ДП,не працює; перебуває у процедурі реорганізації; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,ДРУГИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН,00159367,ДП,працює,,,,,66.27146585567341,0.0,0.0,1.0,,,,,70.66616954678274,0.0,682.6,5.0,3.4,1.0,0.6,0.0,0.1,0.0,90.9,0.0,,,7.0,неефективна
2018,12,Сьомий воєнізований гірничорятувальний загін,00159373,ДП,ів; У СКЛАДІ ЦШ ДВГРС,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,П’ятий воєнізований гірничорятувальний загін,00159396,ДП,ів; У СКЛАДІ ЦШ ДВГС,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,Восьмий воєнізований гірничорятувальний загін,00159427,ДП,працює,,,,,177.15580665363376,1.0,168.4,1.0,,,,,254.10234140980873,1.0,54.6,1.0,193.4,1.0,281.9,1.0,0.6,1.0,61.0,1.0,,,8.0,неефективна
2018,12,Оперативний воєнізований гірничорятувальний загін,00159441,ДП,ів; У СКЛАДІ ЦШ ДВГРС,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,Перший воєнізований гірничорятувальний загін,00159456,ДП,ів; У СКЛАДІ ЦШ ДВГРС,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,ДЕСЯТИЙ ВОЄНІЗОВАНИЙ ГІРНИЧОРЯТУВАЛЬНИЙ ЗАГІН,00159462,ДП,працює,,,,,83.89157734762438,0.0,130.6,1.0,,,,,8.34449840897672,0.0,-642.3,5.0,147.2,1.0,183.1,1.0,0.6,1.0,59.9,1.0,,,10.0,задовільна
2018,12,Шостий воєнізований гірничорятувальний загін,00159479,ДП,ів; У СКЛАДІ ЦШ ДВГРС,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,Третій воєнізований гірничорятувальний загін,00159485,ДП,ів; У СКЛАДІ ЦШ ДВГРС,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,ДП Пiвдендiпpошахт,00167606,ДП,не працює; перебуває у процедурі реорганізації,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Державна інвестиційна експертиза вугільної галузі ""Укрвуглеінвестекспертиза""",00168550,ДП,не працює; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Регіональне виробниче об’єднання  ""Укрвуглеекологія""",00170096,ДП,не працює; перебуває у процедурі банкрутства - ліквідація; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Донбаський  науково-дослідний і проектно-конструкторський вугільний інститут"" (ДонНДІ)",00171144,ДП,не працює; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,Державний Макіївський  науково-дослідний інститут з безпеки робіт у гірничій промисловості (МакНДІ ),00174088,ДП,не працює; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"Науково-дослідний інститут гірничорятувальної справи та пожежної безпеки ""Респіратор""",00174102,ДП,не працює; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДЕРЖАВНЕ ПІДПРИЄМСТВО ""ДЕРЖАВНИЙ НАУКОВО-ДОСЛІДНИЙ, ПРОЕКТНО-КОНСТРУКТОРСЬКИЙ І ПРОЕКТНИЙ ІНСТИТУТ ВУГІЛЬНОЇ ПРОМИСЛОВОСТІ ""УКРНДІПРОЕКТ""",00174125,ДП,працює; перебуває у процедурі реорганізації,,,,,194.25021936914052,1.0,346.0759493670886,1.0,474.09282700421943,1.0,,,14.4375,0.0,142.9,0.0,3.1995859213250517,1.0,4.736922015182885,1.0,0.8256905013954384,1.0,80.81126501811046,0.0,,,6.0,неефективна
2018,12,"ДП ""Шахтоуправління ім. Газети ""Правда""",00174697,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП"" Шахта ""Петровська""",00174786,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"Донецьке виробниче об'єднання по видобутку вугілля ""Донецьквугілля"":",00174800,ДП,не працює; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Шахта ""Гірник"" ВО ""Селидіввугілля""",00175308,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Шахта ""Червоний Профінтерн"" ВО ""Орджонікідзевугілля"" Міністерства вугільної промисловості України",00175633,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Шахта №3 ш/у ""Олександрівське"" ВО ""Орджонікідзевугілля""",00175641,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Шахта ""Юний Комунар"" ВО ""Орджонікідзевугілля""",00175685,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Шахта “Донецька “",00175716,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Шахта ""Сніжнянська"" ВО ""Сніжнеантрацит""",00175739,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Шахта ""Ремовская"" ВО ""Торезантрацит""",00175745,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП Шахта Виробничого об'єднання ""Сніжнеантрацит"" - ""Схід""",00175751,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Шахта “Міуська” ВО ""Сніжнеантрацит""",00175774,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""ЦЗФ “Сніжнянська""",00175811,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Шахта “Лісова”",00175840,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Шахтоуправління ""Московське"" ДХК ""Шахтарськантрацит""",00176087,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Шахта ""Ніканор"" ПО ""Луганськвугілля""",00176785,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Шахта “Україна”",00176791,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Шахта ""Слов'яносербська""",00176839,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Шахта ""Бежанівська""",00177081,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Шахта ""Луганська"" Виробничого об'єднання по видобутку вугілля ""Стахановуголь""",00177129,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Шахта ім. В. Володарського"" ВО ""Свердловантрацит"" Міністерства вугільної промисловості",00178011,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Шахта ""Ленінська"" ВО ""Свердловантрацит""",00178028,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДЕРЖАВНЕ ПІДПРИЄМСТВО ""НОВОВОЛИНСЬКИЙ РЕМОНТНО-МЕХАНІЧНИЙ ЗАВОД""",00179000,ДП,працює; перебуває у процедурі реорганізації,,2.0,108.3,1.0,0.0,0.0,100.0,1.0,0.0,1.0,,,0.0,0.0,3900.0,5.0,0.3332060582919689,0.0,-0.3167255297679112,0.0,-0.46354070518737306,0.0,92.3025164849953,0.0,,,10.0,задовільна
2018,12,ДП „Сніжнянські центральні електромеханічні майстерні”,00179039,ДП,не працює; перебуває у процедурі банкрутства - ліквідація; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""ДИРЕКЦІЯ  ПО БУДІВНИЦТВУ  ОБ''ЄКТІВ""",00179737,ДП,працює; перебуває у процедурі реорганізації,,,,,133.33616731848326,1.0,100.0,0.0,100.0,0.0,,,261.3333333333333,1.0,,3.0,5.675348164224996,1.0,13.2,1.0,,0.0,31.202691897654585,1.0,,,8.0,неефективна
2018,12,"ДП ""Ремонтно-будівельне управління Ханжонківське""",00179938,ДП,не працює; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Ремонтно-експлуатаційне підприємство житлово-комунального  господарства""",00180189,ДП,не працює; перебуває у процедурі банкрутства - ліквідація; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,ДП „Луганське шахтобудівельне управління”,00180999,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Ремонтно-будівельне управління""",00181183,ДП,не працює; перебуває у процедурі банкрутства - ліквідація,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Луганськвуглеремонт”",00182159,ДП,не працює; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Краснолучський відділ робітничого постачання""",00182395,ДП,не працює; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП „Фірма матеріально-технічного забезпечення по збуту продукції” ВО ""Донецьквугілля""",00183360,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Пролетарське УЖКГ"" 
ВО ""Донецьквугілля""",00183472,ДП,не працює; перебуває у процедурі банкрутства - ліквідація; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Червоногвардійське управління житлово-комунального господарства""",00183696,ДП,не працює; перебуває у процедурі банкрутства - ліквідація; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Управління житлово-комунального господарства"" 
ВО ""Красноармійськвугілля""",00183880,ДП,не працює; перебуває у процедурі банкрутства - ліквідація,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Шахта ""Ведмежоярська""",00184052,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Сніжнянське управління житлово-комунального господарства""",00184268,ДП,не працює; перебуває у процедурі банкрутства - ліквідація; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Брянківське УЖКГ"" виробничого обєднання ""Стахановвугілля""",00184715,ДП,не працює; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,ДП „Український науково-дослідний і проектно-конструкторський інститут по збагаченню та брикетуванню вугілля” (Укрндівуглезбагачення),00185755,ДП,не працює; перебуває у процедурі реорганізації; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,ДП „Центральне бюро науково-технічної інформації вугільної промисловості” (ЦБНТІ),00185778,ДП,не працює; перебуває у процедурі реорганізації; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,ДП „Донецький науково-дослідний вугільний інститут” (ДонВУГІ),00185790,ДП,не працює; перебуває у процедурі реорганізації; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДЕРЖАВНЕ ПІДПРИЄМСТВО ""СПЕЦІАЛІЗОВАНИЙ ЦЕНТР ""ВУГЛЕІЗОТОП""",00186022,ДП,працює,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,0.0,-14.6,5.0,0.8650910881339242,0.0,-0.07356219349086046,0.0,-0.07940327237728585,0.0,86.41328090869375,0.0,,,5.0,неефективна
2018,12,"ВО шахтної геології та технічного буріння ""Укрвуглегеологія""",00186080,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Науково-дослідний та проектний інститут ""Укрдіпрогазоочистка""",00219388,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"Державне підприємство ""Волиньторф""",00426302,ДП,працює,,2.0,139.7,1.0,0.0,0.0,104.0,1.0,83.33333333333334,0.0,,,0.0,0.0,121.1,5.0,1.7,1.0,1.0,0.0,0.4,0.0,74.3,0.0,,,10.0,задовільна
2018,12," ""Державне Львівське будівельно-монтажне управління ""Газмашбуд""",00467169,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"УКРАЇНСЬКА ІНСПЕКЦІЯ ПО КОНТРОЛЮ ЯКОСТІ ТОРФЯНОЇ ПРОДУКЦІЇ І ПАЛИВНИХ БРИКЕТІВ ""УКРІНСПАЛИВО""",01886833,ДП,працює,,2.0,127.3,1.0,100.92696840051039,1.0,115.9,1.0,0.0,1.0,,,,,109.9,5.0,0.6827505043712173,0.0,-0.31691324815063887,0.0,-0.4639428993354664,0.0,99.51923076923076,0.0,,,11.0,задовільна
2018,12,"Державне підприємство ""Управління відомчої воєнізованої охорони""",02072239,ДП,працює,,2.0,121.3,1.0,190.5,1.0,535.8,1.0,246.7,1.0,,0.0,507.3,1.0,1622.5,5.0,1.2,1.0,-0.2,0.0,-0.1,0.0,80.9,0.0,,,13.0,задовільна
2018,12,ДП Житомирторф,02968154,ДП,працює,52.1,1.0,134.7,1.0,89.7141164659072,0.0,118.5,1.0,0.0,1.0,,,285.5695885957234,1.0,38.63,1.0,0.4,0.0,-0.3,0.0,-0.2298460020825341,0.0,74.6500645871715,0.0,,,6.0,неефективна
2018,12,"ДЕРЖАВНЕ ПІДПРИЄМСТВО КОРОСТИШІВСЬКИЙ ЗАВОД ""РЕММАШТОРФ""",02968160,ДП,працює,,2.0,99.4,0.0,220.19330341732828,1.0,76.47058823529412,1.0,0.0,0.0,,,,,,5.0,0.5,0.0,-0.2,0.0,-0.3,0.0,91.9,0.0,,,9.0,задовільна
2018,12,ДП Київторф,02968177,ДП,не працює,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"Державне підприємство ""Рівнеторф""",02968193,ДП,працює,,2.0,136.2,1.0,220.19330341732828,1.0,76.47058823529412,1.0,0.0,0.0,,,,,,5.0,0.5,0.0,-0.2,0.0,-0.3,0.0,91.9,0.0,,,10.0,задовільна
2018,12,ДП Сумиторф,02968208,ДП,працює; Звітнісь ненадано,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"Державне підприємство ""Чернігівторф""",02968220,ДП,працює,100.0,0.0,122.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,8.2,3.0,0.38,0.0,-0.48,0.0,-0.744123829543283,0.0,80.6336727694824,0.0,,,4.0,неефективна
2018,12,ДП Подiлляторф,02968875,ДП,не працює,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Лубенське районне управління магістральних нафтопродуктопроводів""",03017366,ДП,не працює; перебуває у процедурі реорганізації,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Підприємство комунальних  котелень та теплових мереж""",03365328,ДП,не працює; перебуває у процедурі банкрутства - ліквідація; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Кременчуцьке управління магістральних нафтопродуктопроводів""",03481313,ДП,не працює; перебуває у процедурі реорганізації,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДЕРЖАВНЕ ПІДПРИЄМСТВО ""ПІДПРИЄМСТВО ІЗ ЗАБЕЗПЕЧЕННЯ НАФТОПРОДУКТАМИ""",03482347,ДП,працює,,2.0,107.4,1.0,101.0,1.0,73.2,0.0,62.8,0.0,,,115.7,1.0,-2.7,5.0,31.2,1.0,34.0,1.0,0.9,1.0,99.9,0.0,,,13.0,задовільна
2018,12,"Державний проектний інститут ""Укрдіпронафтотранс""",03484174,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""ЗуЕТЕЦ""",04623778,ДП,не працює; перебуває у процедурі банкрутства - ліквідація; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДЕРЖАВНЕ ДОНБАСЬКЕ ПІДПРИЄМСТВО З ПУСКУ, НАЛАГОДЖУВАННЯ, ВДОСКОНАЛЕННЯ ТЕХНОЛОГІЇ ТА ЕКСПЛУАТАЦІЇ ЕЛЕКТРОСТАНЦІЙ ТА МЕРЕЖ «ДОНОРГРЕС»",04624513,ДП,працює,83.8,1.0,93.0,0.0,51.0,0.0,69.2,0.0,235.0,1.0,0.0,0.0,510.0,1.0,257.1,5.0,1.7,1.0,1.0,1.0,0.5,1.0,89.9,0.0,,,11.0,задовільна
2018,12,"ДЕРЖАВНЕ ПІДПРИЄМСТВО ""НАУКОВО-ДОСЛІДНИЙ, ПРОЕКТНИЙ І ВПРОВАДЖУВАЛЬНИЙ ЦЕНТР ОРГАНІЗАЦІЇ ПРАЦІ В ЕНЕРГЕТИЦІ ТА ЕНЕРГЕТИЧНОМУ БУДІВНИЦТВІ""УКРЕНЕРГОПРАЦЯ""",04624536,ДП,працює,,2.0,117.8,1.0,56.9,0.0,170.0,1.0,50.0,0.0,,0.0,,0.0,-1700.0,5.0,0.4,0.0,-0.6,0.0,-1.4,0.0,99.6,0.0,,,9.0,задовільна
2018,12,"ДЕРЖАВНЕ ПІДПРИЄМСТВО ""СПЕЦІАЛІЗОВАНИЙ ЦЕНТР ПІДГОТОВКИ КАДРІВ""",04642416,ДП,працює,31.9,1.0,92.4,0.0,157.8,1.0,183.3,1.0,126.7,1.0,,0.0,,0.0,80.3,1.0,0.3,0.0,1.3,1.0,0.6,1.0,97.0,0.0,,,7.0,неефективна
2018,12," ДП ""Науково-технічний центр проблем енергозбереження""",04721877,ДП,не працює; перебуває у процедурі реорганізації; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"Виробниче підприємство ""Західукрзакордоннафтогазбуд""",04750761,ДП,не працює; перебуває у процедурі банкрутства - санація,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,Державний науково-дослідний інститут теплоенергетики,04775287,ДП,не працює; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Укренерготехцентр""",04802593,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"Запорізьке державне науково-виробниче підприємство ""Система""",04883574,ДП,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"Державне підприємство ""Дніпродіпрошахт""",05410777,ДП,працює; перебуває у процедурі реорганізації,,2.0,127.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,2.628712871287129,1.0,7.99,1.0,0.8877902455282747,1.0,64.17985853822836,1.0,,,7.0,неефективна
2018,12,"ДП ""Червоноградське шахтне ремонтно-будівельне управління""",05427826,ДП,не працює,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,ДП „Шахта „Новодзержинська”,05473186,ДП,не працює; перебуває у процедурі реорганізації,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Трест ""Олександріярозрізобуд""",05473312,ДП,не працює; перебуває у процедурі банкрутства - ліквідація,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,Штаб воєнізованих газорятувальних частин на нафтопереробних та нафтохімічних підприємствах,05495549,ДП,"працює; код 425, фіплан не розроблявся",,2.0,115.5,1.0,,,,,,,,,,,,,3519.3,1.0,,,,,100.0,0.0,,,4.0,неефективна
2018,12,"ДП ""Управління житлово-комунального господарства """,05500279,ДП,не працює; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Лисичанське управління магістральних нафтопродуктопроводів""",05509369,ДП,не працює; перебуває у процедурі реорганізації,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"Державна виробнича фірма технологічного зв’язку ""Укрнафтозв’язок""",05509375,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"СПЕЦІАЛІЗОВАНЕ УПРАВЛІННЯ З РЕМОНТУ ЗАСОБІВ АВТОМАТИЗАЦІЇ І СИСТЕМ УПРАВЛІННЯ ""ОРГГАЗРЕМАВТОМАТИКА""",05794418,ДП,працює,,2.0,151.3,1.0,111.4,1.0,-3.9,0.0,0.0,0.0,,,29.0,0.0,-1276.7,0.0,10.3,1.0,9.4,1.0,0.9,1.0,98.5,0.0,,,7.0,неефективна
2018,12,Четвертий воєнізований гірничорятувальний загін,05803146,ДП,ів; АТО    У СКЛАДІ ЦШ ДВГРС,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"ДП ""Термодинамічний центр""",05813305,ДП,не працює; перебуває у процедурі реорганізації,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"Державне підприємство ""Механічні майстерні з ремонту гірничорятувального оснащення Державної воєнізованої гірничорятувальної служби у вугільній промисловості""",13476543,ДП,ів; АТО  У СКЛАДІ ЦШ ДВГРС,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,12,"Державне мале підприємство ""Новатор""",13519169,ДП,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,,
