year,period,company_name,company_code,company_type,company_status,salary_debt_changes,salary_debt_mark,salary_average_changes,salary_average_mark,financial_outturn_sales_percent,financial_outturn_sales_mark,financial_outturn_profit_percent,financial_outturn_profit_mark,financial_outturn_revenue_to_budget_percent,financial_outturn_revenue_to_budget_mark,financial_outturn_revenue_to_state_shareholder_percent,financial_outturn_revenue_to_state_shareholder_mark,financial_outturn_capital_investments_percent,financial_outturn_capital_investments_mark,profit_changes,profit_mark,covering_coefficient_end,covering_coefficient_mark,firmness_coefficient_end,firmness_coefficient_mark,solvency_coefficient_end,solvency_coefficient_mark,amortization_end,amortization_mark,audition_result,audition_mark,total_mark,final_assessment
2019,12,"Державне підприємство ""Торецьквугілля""",33839013,ДП,працює; перебуває у процедурі реорганізації,100.0,0.0,136.3,1.0,76.3,0.0,133.8,1.0,0.0,0.0,0.0,0.0,110.1,1.0,129.2,0.0,0.09,0.0,-0.84,0.0,-5.04,0.0,53.93,1.0,,0.0,4.0,неефективна
2019,12,Львівсько-Волинський воєнізований гірничорятувальний (аварійно-рятувальний) загін,33839804,ДП,працює,0.0,2.0,104.7,1.0,58.4,0.0,100.0,1.0,0.0,0.0,0.0,0.0,4.4,0.0,-27.1,5.0,96.4,1.0,29.42,1.0,0.22,0.0,76.49,0.0,,0.0,11.0,задовільна
2019,12,"ДЕРЖАВНЕ ПІДПРИЄМСТВО ""ШАХТОУПРАВЛІННЯ ""ПІВДЕННОДОНБАСЬКЕ №1""",34032208,ДП,працює; перебуває у процедурі реорганізації,199.2,0.0,120.5,1.0,131.6,1.0,647.9,1.0,0.0,0.0,0.0,0.0,53.2,0.0,786.0,0.0,0.23,0.0,-0.53,0.0,-0.97,0.0,68.17,1.0,,0.0,4.0,неефективна
2019,12,"Державне підприємство ""Укртранснафтопродукт""",34355770,ДП,працює; перебуває у процедурі банкрутства - розпорядження майном,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,неефективна
2019,12,ДЕРЖАВНЕ ПІДПРИЄМСТВО ШАХТА ІМ.Д.С.КОРОТЧЕНКА;,35527931,ДП,працює; перебуває у процедурі у ліквідації за рішенням органу влади,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.8,0.0,0.02,0.0,-0.93,0.0,-13.56,0.0,27.69,1.0,,0.0,3.0,неефективна
2019,12,"ДЕРЖАВНИЙ КОНЦЕРН ""УКРТОРФ""",35633030,ДП,працює,0.0,2.0,122.9,1.0,0.0,0.0,113.6,1.0,93.8,0.0,0.0,0.0,0.0,0.0,96.2,1.0,1.53,1.0,0.24,0.0,0.15,0.0,94.0,0.0,,0.0,6.0,неефективна
2019,12,Державне підприємство Передпускова дирекція шахти №10 Нововолинська;,35671961,ДП,працює; перебуває у процедурі реорганізації,0.0,2.0,108.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.9,0.0,0.2,0.0,-0.82,0.0,-4.01,0.0,79.81,0.0,,0.0,3.0,неефективна
2019,12,"Державний концерн ""Ядерне паливо""",36282830,ДП,працює,0.0,2.0,105.7,1.0,0.0,0.0,116.5,1.0,102.2,1.0,0.0,0.0,0.0,0.0,184.9,5.0,1.31,1.0,55.07,1.0,0.98,1.0,43.81,1.0,,0.0,14.0,ефективна
2019,12,"ДЕРЖАВНЕ ПІДПРИЄМСТВО ""НАУКОВО-ТЕХНІЧНИЙ ЦЕНТР ""ВУГЛЕІННОВАЦІЯ""",37770008,ДП,працює; перебуває у процедурі реорганізації,100.0,0.0,58.7,0.0,90.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2124.6,0.0,0.82,0.0,-0.15,0.0,-0.17,0.0,97.75,0.0,,0.0,0.0,неефективна
2019,12,"ДЕРЖАВНЕ ПІДПРИЄМСТВО ""СХІДНОУКРАЇНСЬКИЙ ЕКОЛОГІЧНИЙ ІНСТИТУТ""",38034481,ДП,працює,0.0,2.0,120.4,1.0,55.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,428.5,1.0,-311.3,5.0,2.11,1.0,0.28,0.0,0.1,0.0,53.23,1.0,,0.0,11.0,задовільна
2019,12,"ДЕРЖАВНЕ ПІДПРИЄМСТВО ""НАУКОВО-ДОСЛІДНИЙ ІНСТИТУТ НАФТОПЕРЕРОБНОЇ ТА НАФТОХІМІЧНОЇ ПРОМИСЛОВОСТІ ""МАСМА""",38882770,ДП,працює,231.1,0.0,91.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6298.8,0.0,0.54,0.0,-0.4,0.0,-0.67,0.0,72.52,0.0,,0.0,0.0,неефективна
2019,12,"ДЕРЖАВНЕ ПІДПРИЄМСТВО ""ОБ`ЄДНАНА КОМПАНІЯ ""УКРВУГЛЕРЕСТРУКТУРИЗАЦІЯ""",39244468,ДП,працює; перебуває у процедурі реорганізації,98.4,1.0,143.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-656.0,0.0,0.12,0.0,-0.73,0.0,-0.66,0.0,81.5,0.0,,0.0,2.0,неефективна
2019,12,"Державне підприємство ""Кременецьке управління з постачання та реалізації газу""",39460902,ДП,працює,0.0,2.0,106.6,1.0,68.2,0.0,242.4,1.0,75.2,0.0,0.0,0.0,115.5,1.0,186.0,5.0,0.77,0.0,0.76,0.0,0.43,0.0,38.37,1.0,позитивний,2.0,13.0,задовільна
2019,12,"Державне підприємство ""Шахта №1 ""Нововолинська""",39806601,ДП,працює,232.2,0.0,125.2,1.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,237.7,0.0,0.17,0.0,-0.82,0.0,-4.38,0.0,94.69,0.0,,0.0,2.0,неефективна
2019,12,"ДП ""ДЕРЖВУГЛЕПОСТАЧ""",40225511,ДП,працює,0.0,2.0,125.9,1.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,78.8,3.0,0.88,0.0,-0.08,0.0,-0.08,0.0,46.88,1.0,,0.0,7.0,неефективна
