year,period,company_name,company_code,company_type,company_status,salary_debt_changes,salary_debt_mark,salary_average_changes,salary_average_mark,financial_outturn_sales_percent,financial_outturn_sales_mark,financial_outturn_profit_percent,financial_outturn_profit_mark,financial_outturn_revenue_to_budget_percent,financial_outturn_revenue_to_budget_mark,financial_outturn_revenue_to_state_shareholder_percent,financial_outturn_revenue_to_state_shareholder_mark,financial_outturn_capital_investments_percent,financial_outturn_capital_investments_mark,profit_changes,profit_mark,covering_coefficient_end,covering_coefficient_mark,firmness_coefficient_end,firmness_coefficient_mark,solvency_coefficient_end,solvency_coefficient_mark,amortization_end,amortization_mark,audition_result,audition_mark,total_mark,final_assessment
2018,9,"ДП ""Науково-виробничий комплекс ""Автоматика та машинобудування""",36004020,,не працює; перебуває у процедурі реорганізації,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,9,"ДП ""Аграрний цех ""Саксаганський""",36595392,,не працює; перебуває у процедурі банкрутства - ліквідація,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,9,"ДП ""Аграрний цех ""Жовторічанський""",36511461,,не працює; перебуває у процедурі банкрутства - ліквідація,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,9,"ДП ""38 відділ інженерно-технічних частин""",33127487,,працює,,2.0,111.14053338377151,1.0,339.3203316594652,1.0,104.27807486631015,1.0,93.61702127659575,0.0,,,6.779661016949152,0.0,127.45098039215685,5.0,1.2,1.0,0.1,0.0,"0,1",0.0,70.7,0.0,,,11.0,задовільна
2018,9," Українське об’єднання по переробці нафти ""Укрнафтохімпереробка""",21496028,,працює; звітність не надано,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,9,"Штаб воєнізованих газорятувальних частин на нафтопереробних та нафтохімічних підприємствах  
(Штаб ВГРЧ)",05495549,,працює; код 425 (не оцінюється),,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,9,"ДП Український науково-дослідний інститут нафтопереробної промисловості ""Масма"" ",00149943,,не працює; перебуває у процедурі банкрутства - розпорядження майном,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,9,"ДП ""Львівський державний інститут по проектуванню нафтопереробних та нафтохімічних підприємств"" (""Львівдіпронафтохім"") ",00150113,,,,2.0,142.2,1.0,26.4,0.0,,0.0,,0.0,,,,0.0,,0.0,1.5,1.0,0.3,0.0,0.2,0.0,92.7,0.0,,,4.0,неефективна
2018,9," ""Державний проектний інститут ""Укрдіпронафтотранс""",03484174,,не працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"ДП ""Укртранснафтопродукт""",34355770,,працює; звітність не надано,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"ДП ""Укренергоінвест""",21613310,,працює,,2.0,,,47.1,0.0,,0.0,,0.0,,,,0.0,,0.0,0.5,0.0,-0.3,0.0,-0.4,0.0,8.3,1.0,,,3.0,неефективна
2018,9,"Державне підприємство по газопостачанню та газифікації ""Ланівцігаз""",21149597,,працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"Державне підприємство по газопостачанню та газифікації ""Шумськгаз""",21155066,,працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"Державне підприємство по газопостачанню та газифікації ""Підгайцігаз"" ",24630349,,працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"ДП ""Термодинамічний центр"" ",05813305,,не працює; перебуває у процедурі реорганізації,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"Державне науково-технічне підприємство ""Бурова техніка""",13957538,,не працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"Державна виробнича фірма технологічного зв’язку ""Укрнафтозв’язок""",05509375,,не працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"ДП ""Лисичанське управління магістральних нафтопродуктопроводів""",05509369,,не працює; перебуває у процедурі реорганізації,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"ДП ""Кременчуцьке управління магістральних нафтопродуктопроводів""",03481313,,не працює; перебуває у процедурі реорганізації,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"ДП ""Лубенське районне управління магістральних нафтопродуктопроводів""",03017366,,не працює; перебуває у процедурі реорганізації,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"ДП ""Бориспільське підприємство магістральних нафтопродуктопроводів""",20576802,,не працює; перебуває у процедурі реорганізації,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"ДП ""Підприємство із забезпечення нафтопродуктами"" ",03482347,,працює,,2.0,110.8,1.0,69.5,0.0,,0.0,29.2,0.0,,,7.3,0.0,,3.0,8.6,1.0,5.8,1.0,0.9,1.0,99.8,0.0,,,9.0,задовільна
2018,9,"ДП ""Дашавський завод композиційних матеріалів""",00152402,,працює,,2.0,245.8,1,388.9,1.0,100.0,1.0,100.0,1.0,,,,0.0,246.6,5.0,2.3,1.0,1.9,1.0,0.7,1.0,82.7,0.0,,,14.0,ефективна
2018,9,"ДП ""Газсільбуд""                                                 ",13734608,,не працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9," ""Державне Львівське будівельно-монтажне управління ""Газмашбуд""",00467169,,не працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"ДП ""Орган з сертифікації нафтопродуктів та систем якості ""МАСМА-СЕПРО"" ",31107102,,працює,,2.0,128.7,1.0,89.0,0.0,23.2,0.0,101.6,1.0,,,118.8,1.0,50.0,1.0,7.6,1.0,15.2,1.0,0.9,1.0,81.8,0.0,,,9.0,задовільна
2018,9,"Спеціалізоване управління з ремонту засобів автоматизації і систем управління ""Орггазремавтоматика""",05794418,,працює,,2.0,125.5,1.0,110.7,1.0,1.5,0.0,1.5,0.0,,,19.4,0.0,,5.0,5.4,1.0,4.5,1.0,0.8,1.0,97.0,0.0,,,12.0,ефективна
2018,9," ""Дирекція з організації будівництва західно-українського нафтомаслозаводу"" ",22333044,,не працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"ДП ""Державна нафтогазова інспекція """,22878186,,не працює; перебуває у процедурі реорганізації,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"ДП ""Інтергазбуд""",21226501,,не працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"Державне науково-виробниче підприємство фірма ""ПолімерСервісМаш""",14030269,,працює,,2.0,248.6,1.0,100.0,1.0,103.8,1.0,69.2,0.0,,,,0.0,257.1,5.0,3.5,1.0,1.4,1.0,0.4,0.0,97.9,0.0,,,12.0,ефективна
2018,9,"ДП ""Полтавське управління геофізичних робіт"" ",00147921,,працює,,2.0,194.0,1.0,146.4,1.0,100.0,1.0,100.0,1.0,,,18.7,0.0,,5.0,3.2,1.0,3.0,1.0,0.8,1.0,92.3,0.0,,,14.0,ефективна
2018,9,"Виробниче підприємство ""Західукрзакордоннафтогазбуд""",04750761,,не працює; перебуває у процедурі банкрутства - санація,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"ДП ""Науково-дослідний інститут нафтопереробної та нафтохімічної промисловості ""МАСМА""",38882770,,працює; звітність не надано,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"ДП ""Кременецьке управління з постачання та реалізації газу""",39460902,,працює,,2.0,116.4,1.0,94.3,0.0,,0.0,50.6,0.0,,,49.0,0.0,,0.0,0.8,0.0,1.5,1.0,0.8,1.0,36.9,1.0,,,6.0,неефективна
2018,9,"ДП ""Українські газорозподільні мережі""",39896889,,працює; звітність не надано,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,ДП „Донецька вугільна енергетична компанія”,33161769,,не працює,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,ДП „Макіїввугілля”,32442295,,інф. відсутня,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,ДП „Мирноградвугілля”,32087941,,працює,94.8185570821268,1.0,122.31381055676067,1.0,75.41,0.0,97.6,0.0,100.0,0.0,,,166.7993064643633,1.0,58.6286169297356,3.0,0.14363490975363266,0.0,-0.559612443184489,0.0,-1.2707271913655005,0.0,47.18988654110505,1.0,,,7.0,неефективна
2018,9,ДП „Селидіввугілля”,33426253,,працює,178.09155016466883,0.0,110.36690470327505,1.0,67.1871106243261,0.0,85.42,0.0,,,,,26.742599944215407,0.0,0.00841992649899456,3.0,0.16429035764114608,0.0,-0.5845007475840107,0.0,-1.4067431991401531,0.0,68.7691672189873,1.0,,,5.0,неефективна
2018,9,ДП „Добропіллявугілля”,32186934,,працює; перебуває у процедурі реорганізації,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,9,ДП „Артемвугілля”,32270533,,інф. відсутня,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,9,ДП „Торецьквугілля”,33839013,,працює,,2.0,113.43585592877378,1.0,80.09048835880293,0.0,80.13,0.0,,,,,685.9368046283934,1.0,6.136587521520176,0.0,0.08178971117175389,0.0,-0.8046914140262273,0.0,-4.1201026059053385,0.0,65.47779253657161,1.0,,,5.0,неефективна
2018,9,ДП „Орджонікідзевугілля”,32276912,,інф. відсутня,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,ДП „Шахтарськантрацит”,32299510,,не працює; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,ДП „Торезантрацит”,32366906,,не працює; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,ДП „Сніжнеантрацит”,31906124,,не працює; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,ДП „Луганськвугілля”,32473323,,інф. відсутня,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,ДП „Первомайськвугілля”,32320594,,працює,616.3890900313783,0.0,137.3587786259542,1.0,71.766808671412,0.0,151.02,1.0,,,,,20.83402486002044,0.0,12.889740654453421,0.0,0.1709450782040892,0.0,-0.655653627048592,0.0,-1.9040526590390825,0.0,62.170895020246626,1.0,,,3.0,неефективна
2018,9,ДП „Донбасантрацит”,32446546,,не працює; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,ДП „Антрацит”,32226065,,інф. відсутня,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,ДП „Ровенькиантрацит”,32320704,,не працює; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,ДП „Свердловантрацит”,32355669,,не працює; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,ДП „Львіввугілля”,32323256,,працює,,2.0,166.2307393499935,1.0,171.58159154462297,1.0,10.97,0.0,100.0,0.0,,,201.5175060629606,1.0,43.6563100259411,3.0,0.3042375622504548,0.0,-0.5158912916993504,0.0,-1.0656517489847812,0.0,69.21745037187513,1.0,,,9.0,задовільна
2018,9,ДП „Волиньвугілля”,32365965,,працює,93.94776248560873,1.0,113.15934824634078,1.0,81.93258516980552,0.0,54.03,0.0,,,,,5.28108077932228,0.0,42.4473562054268,3.0,0.12131604474660383,0.0,-0.8057684429815082,0.0,-4.148493969519046,0.0,89.9889488054727,0.0,,,5.0,неефективна
2018,9,"ДП „Вугільна компанія ""Краснолиманська"" ",31599557,,працює; звітність не надано,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,ДП „Шахта „Новодзержинська”,05473186,,не працює; перебуває у процедурі реорганізації,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"ДП ""Шахта ""Перевальська""",26497452,,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"ДП ""Шахта ім. Ю.О. Гагаріна - нова""",36263006,,не працює; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"ДП ""Вугільна компанія ""Куйбишевська"" ",33966997,,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"ДП ""Шахтоуправління ""Південнодонбаське №1""",34032208,,працює,124.35899407828963,0.0,123.82929043974575,1.0,153.19030907262803,1.0,0.12,0.0,,,,,82.51017995533955,0.0,99.8233516696366,3.0,0.14320623972154364,0.0,-0.5198280506945908,0.0,-1.0825872928365476,0.0,64.64897794105256,1.0,,,6.0,неефективна
2018,9,"ДП ""Шахта ""Глибока""",34685706,,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"ДП ""Шахта імені Д.С.Коротченка""",35527931,,працює; перебуває у процедурі у ліквідації за рішенням органу влади,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,17.956204379562042,0.0,0.014143131680792086,0.0,-0.9291603567221942,0.0,-13.116389548693586,0.0,27.278250303766708,1.0,,,1.0,неефективна
2018,9,"ДП ""Шахта № 13-біс""",35715940,,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"ДП ""Шахта ""Північна""",35552271,,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2018,9,"ДП ""Шахта ""Комсомолець""",35626746,,не працює; перебуває у процедурі у ліквідації за рішенням органу влади; АТО,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
